sNoPlace,nLongitude,nLatitude,nPositionCentreLongitude,nPositionCentreLatitude,sStatut,sGenre,sType,sAutreTete,sNomRue,nSupVelo,sTypeExploitation,nTarifHoraire,sLocalisation,nTarifMax
TD161,-73.61009571,45.5107905,-73.61014246,45.51079324,1,NORMAL,Double,TD162,Boulevard du Mont-Royal  (OUT),0,Régulier Payez-Partez,200,S,
TD162,-73.61009571,45.5107905,-73.61006423,45.51081514,1,NORMAL,Double,TD161,Boulevard du Mont-Royal  (OUT),0,Régulier Payez-Partez,200,S,
TD163,-73.60994337,45.51083108,-73.60998737,45.51083567,1,NORMAL,Double,TD164,Boulevard du Mont-Royal  (OUT),0,Régulier Payez-Partez,200,S,
TD164,-73.60994337,45.51083108,-73.60991292,45.51085576,1,NORMAL,Double,TD163,Boulevard du Mont-Royal  (OUT),0,Régulier Payez-Partez,200,S,
TD165,-73.60979762,45.51087095,-73.60984017,45.51087559,1,NORMAL,Double,TD166,Boulevard du Mont-Royal  (OUT),0,Régulier Payez-Partez,200,S,
TD166,-73.60979762,45.51087095,-73.609768,45.51089509,1,NORMAL,Double,TD165,Boulevard du Mont-Royal  (OUT),0,Régulier Payez-Partez,200,S,
TD167,-73.60965011,45.51090904,-73.60969573,45.51091498,1,NORMAL,Double,TD168,Boulevard du Mont-Royal  (OUT),0,Régulier Payez-Partez,200,S,
TD168,-73.60965011,45.51090904,-73.60962091,45.51093592,1,NORMAL,Double,TD167,Boulevard du Mont-Royal  (OUT),0,Régulier Payez-Partez,200,S,
TD169,-73.6095058,45.51095038,-73.60954907,45.51095477,1,NORMAL,Double,TD170,Boulevard du Mont-Royal  (OUT),0,Régulier Payez-Partez,200,S,
TD170,-73.6095058,45.51095038,-73.60947559,45.5109744,1,NORMAL,Double,TD169,Boulevard du Mont-Royal  (OUT),0,Régulier Payez-Partez,200,S,
TD171,-73.60935905,45.5109897,-73.60940289,45.51099483,1,NORMAL,Double,TD172,Boulevard du Mont-Royal  (OUT),0,Régulier Payez-Partez,200,S,
TD172,-73.60935905,45.5109897,-73.60933084,45.51101495,1,NORMAL,Double,TD171,Boulevard du Mont-Royal  (OUT),0,Régulier Payez-Partez,200,S,
TD173,-73.60922274,45.51102739,-73.60926046,45.51103402,1,NORMAL,Simple,,Boulevard du Mont-Royal  (OUT),0,Régulier Payez-Partez,200,S,
TD186,-73.61502678,45.51136184,-73.6149618,45.51138148,1,NORMAL,Simple,,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD187,-73.61489379,45.51130129,-73.61489476,45.51134966,1,NORMAL,Double,TD188,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD188,-73.61489379,45.51130129,-73.61483046,45.51132139,1,NORMAL,Double,TD187,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD189,-73.61476407,45.51124408,-73.61476681,45.51129119,1,NORMAL,Double,TD190,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD190,-73.61476407,45.51124408,-73.6147023,45.51126183,1,NORMAL,Double,TD189,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD191,-73.61463313,45.51118418,-73.6146356,45.51123445,1,NORMAL,Double,TD192,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD192,-73.61463313,45.51118418,-73.61456864,45.51120341,1,NORMAL,Double,TD191,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD195,-73.61435907,45.51106241,-73.61436337,45.51110702,1,NORMAL,Double,TD196,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD196,-73.61435907,45.51106241,-73.61429982,45.51107908,1,NORMAL,Double,TD195,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD197,-73.6142294,45.51100222,-73.61423389,45.51104862,1,NORMAL,Simple,,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD200,-73.61411888,45.51095488,-73.61406277,45.51097197,1,NORMAL,Simple,,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD201,-73.61399392,45.51089986,-73.61399863,45.51094378,1,NORMAL,Double,TD202,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD202,-73.61399392,45.51089986,-73.61393361,45.51091371,1,NORMAL,Double,TD201,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD203,-73.61386491,45.51084297,-73.61387021,45.51088584,1,NORMAL,Double,TD204,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD204,-73.61386491,45.51084297,-73.61380186,45.51085431,1,NORMAL,Double,TD203,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD210,-73.61329541,45.5105876,-73.61330219,45.51063128,1,NORMAL,Double,TD211,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD211,-73.61329541,45.5105876,-73.6132347,45.51060162,1,NORMAL,Double,TD210,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD212,-73.61322587,45.51055585,-73.61317055,45.51057341,1,NORMAL,Simple,,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD233,-73.61463182,45.51139469,-73.61468839,45.51138588,1,NORMAL,Double,TD234,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD234,-73.61463182,45.51139469,-73.61462171,45.51135527,1,NORMAL,Double,TD233,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD235,-73.61456264,45.51136304,-73.61454866,45.51132192,1,NORMAL,Simple,,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD236,-73.61449274,45.51133119,-73.61448233,45.51129274,1,NORMAL,Simple,,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD237,-73.61436285,45.51127353,-73.61441711,45.51126407,1,NORMAL,Double,TD238,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD238,-73.61436285,45.51127353,-73.61435101,45.51123309,1,NORMAL,Double,TD237,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD239,-73.61423106,45.51121368,-73.61428232,45.51120289,1,NORMAL,Double,TD240,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD240,-73.61423106,45.51121368,-73.6142221,45.51117642,1,NORMAL,Double,TD239,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD241,-73.61409782,45.51115445,-73.61415267,45.51114397,1,NORMAL,Double,TD242,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD242,-73.61409782,45.51115445,-73.614087,45.5111151,1,NORMAL,Double,TD241,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD243,-73.61396844,45.51109626,-73.61402133,45.51108623,1,NORMAL,Simple,,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD244,-73.6139154,45.51107208,-73.61396108,45.51105974,1,HANDICAPÉ,Simple,,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD256,-73.61318986,45.51074144,-73.61318527,45.51071319,1,NORMAL,Simple,,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD257,-73.61307721,45.51069109,-73.61312464,45.51068653,1,NORMAL,Double,TD258,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD258,-73.61307721,45.51069109,-73.61305897,45.51065766,1,NORMAL,Double,TD257,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD259,-73.61294781,45.51063261,-73.6129933,45.5106288,1,NORMAL,Double,TD260,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD260,-73.61294781,45.51063261,-73.61293187,45.51060179,1,NORMAL,Double,TD259,Avenue Vincent-D'Indy  (MTL+OUT),1,Régulier Payez-Partez,200,S,
TD291,-73.61152189,45.50979951,-73.61153556,45.50983918,1,NORMAL,Simple,,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD292,-73.61146536,45.50977509,-73.6114924,45.5098202,1,NORMAL,Double,TD293,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD293,-73.61146536,45.50977509,-73.61145215,45.50980251,1,NORMAL,Double,TD292,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD298,-73.61122265,45.5096672,-73.61123821,45.50970845,1,NORMAL,Double,TD299,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD299,-73.61122265,45.5096672,-73.61120034,45.5096918,1,NORMAL,Double,TD298,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD300,-73.61114212,45.50963062,-73.61116248,45.50967515,1,NORMAL,Double,TD301,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD301,-73.61114212,45.50963062,-73.61112462,45.50965851,1,NORMAL,Double,TD300,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD302,-73.61106491,45.50959536,-73.61108384,45.50964058,1,NORMAL,Double,TD303,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD303,-73.61106491,45.50959536,-73.61104704,45.5096244,1,NORMAL,Double,TD302,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD304,-73.61098783,45.50956022,-73.61101023,45.50960822,1,NORMAL,Double,TD305,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD305,-73.61098783,45.50956022,-73.61096522,45.50958843,1,NORMAL,Double,TD304,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD306,-73.61090455,45.50952266,-73.61092603,45.5095712,1,NORMAL,Double,TD307,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD307,-73.61090455,45.50952266,-73.61088645,45.50955069,1,NORMAL,Double,TD306,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD308,-73.61082367,45.50948549,-73.61084476,45.50953236,1,NORMAL,Double,TD309,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD309,-73.61082367,45.50948549,-73.6107996,45.5095125,1,NORMAL,Double,TD308,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD310,-73.61073415,45.5094452,-73.61076062,45.50949174,1,NORMAL,Double,TD311,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD311,-73.61073415,45.5094452,-73.61072381,45.50947555,1,NORMAL,Double,TD310,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD316,-73.61051539,45.50934759,-73.61053099,45.50938713,1,NORMAL,Double,TD317,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD317,-73.61051539,45.50934759,-73.61049577,45.50937165,1,NORMAL,Double,TD316,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD318,-73.61042515,45.50930749,-73.61045148,45.50935477,1,NORMAL,Double,TD319,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD319,-73.61042515,45.50930749,-73.61040877,45.50933599,1,NORMAL,Double,TD318,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD320,-73.61035507,45.50927618,-73.61037285,45.50932019,1,NORMAL,Double,TD321,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD321,-73.61035507,45.50927618,-73.61033692,45.5093044,1,NORMAL,Double,TD320,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD322,-73.61027495,45.50924037,-73.61029659,45.50928667,1,NORMAL,Double,TD323,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD323,-73.61027495,45.50924037,-73.61025626,45.50926894,1,NORMAL,Double,TD322,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD324,-73.61019235,45.50920427,-73.61021292,45.50924988,1,NORMAL,Double,TD325,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD325,-73.61019235,45.50920427,-73.61017347,45.50923254,1,NORMAL,Double,TD324,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD326,-73.61012022,45.5091723,-73.61013402,45.50921519,1,NORMAL,Double,TD327,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD327,-73.61012022,45.5091723,-73.61009457,45.50919784,1,NORMAL,Double,TD326,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD328,-73.61003842,45.50913559,-73.61005935,45.50918236,1,NORMAL,Double,TD329,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
TD329,-73.61003842,45.50913559,-73.61001937,45.50916478,1,NORMAL,Double,TD328,Avenue Vincent-D'Indy  (MTL+OUT),0,Régulier Payez-Partez,200,S,
U102,-73.63678537,45.50311809,-73.63672989,45.50312988,1,HANDICAPÉ,Simple,,Goyer,0,Régulier Payez-Partez,250,S,
U103,-73.63674993,45.50317077,-73.63668758,45.503179,1,HANDICAPÉ,Simple,,Goyer,0,Régulier Payez-Partez,250,S,
U104,-73.63670358,45.50322225,-73.6366461,45.50322846,1,NORMAL,Simple,,Goyer,0,Régulier Payez-Partez,250,S,
U108,-73.63618022,45.50208425,-73.63613082,45.50208617,1,NORMAL,Simple,,Barclay,0,Régulier Payez-Partez,250,S,
U109,-73.6361057,45.50216717,-73.6360902,45.50212956,1,NORMAL,Double,U110,Barclay,0,Régulier Payez-Partez,250,S,
U110,-73.6361057,45.50216717,-73.63604951,45.50217451,1,NORMAL,Double,U109,Barclay,0,Régulier Payez-Partez,250,S,
U111,-73.63602368,45.50225845,-73.63600739,45.50222105,1,NORMAL,Double,U112,Barclay,0,Régulier Payez-Partez,250,S,
U112,-73.63602368,45.50225845,-73.63596752,45.50226509,1,NORMAL,Double,U111,Barclay,0,Régulier Payez-Partez,250,S,
U113,-73.63594223,45.50235028,-73.63592765,45.50230914,1,NORMAL,Simple,,Barclay,0,Régulier Payez-Partez,250,S,
U117,-73.63595809,45.50207646,-73.63601462,45.50206865,1,NORMAL,Double,U118,Barclay,0,Régulier Payez-Partez,250,S,
U118,-73.63595809,45.50207646,-73.63597171,45.50211605,1,NORMAL,Double,U117,Barclay,0,Régulier Payez-Partez,250,S,
U119,-73.6358725,45.50217148,-73.63592996,45.50216217,1,NORMAL,Double,U120,Barclay,1,Régulier Payez-Partez,250,S,
U120,-73.6358725,45.50217148,-73.63588749,45.50221142,1,NORMAL,Double,U119,Barclay,1,Régulier Payez-Partez,250,S,
U121,-73.63578657,45.50226667,-73.6358451,45.50225825,1,NORMAL,Simple,,Barclay,1,Régulier Payez-Partez,250,S,
U129,-73.63552481,45.50288213,-73.63550655,45.50284946,1,NORMAL,Double,U130,Barclay,0,Régulier Payez-Partez,250,S,
U130,-73.63552481,45.50288213,-73.63547412,45.50288761,1,NORMAL,Double,U129,Barclay,0,Régulier Payez-Partez,250,S,
U137,-73.63554466,45.50260082,-73.63557672,45.50261976,1,NORMAL,Simple,,Barclay,0,Régulier Payez-Partez,250,S,
U138,-73.63548216,45.50267318,-73.63553758,45.50266516,1,NORMAL,Double,U139,Barclay,0,Régulier Payez-Partez,250,S,
U139,-73.63548216,45.50267318,-73.63549778,45.50271133,1,NORMAL,Double,U138,Barclay,0,Régulier Payez-Partez,250,S,
U140,-73.63540256,45.50276552,-73.63545798,45.5027575,1,NORMAL,Double,U141,Barclay,0,Régulier Payez-Partez,250,S,
U141,-73.63540256,45.50276552,-73.63541818,45.50280367,1,NORMAL,Double,U140,Barclay,0,Régulier Payez-Partez,250,S,
U142,-73.6353629,45.50281167,-73.63538169,45.50284599,1,NORMAL,Simple,,Barclay,0,Régulier Payez-Partez,250,S,
U145,-73.63521825,45.50297931,-73.63527176,45.50297303,1,NORMAL,Double,U146,Barclay,1,Régulier Payez-Partez,250,S,
U146,-73.63521825,45.50297931,-73.63523351,45.5030173,1,NORMAL,Double,U145,Barclay,1,Régulier Payez-Partez,250,S,
U147,-73.63513866,45.50307165,-73.6351937,45.50306346,1,NORMAL,Double,U148,Barclay,0,Régulier Payez-Partez,250,S,
U148,-73.63513866,45.50307165,-73.63515389,45.50310963,1,NORMAL,Double,U147,Barclay,0,Régulier Payez-Partez,250,S,
U149,-73.635099,45.50311779,-73.63511508,45.50315464,1,NORMAL,Simple,,Plamondon,0,Régulier Payez-Partez,250,S,
U150,-73.63520883,45.50172516,-73.63514927,45.50173516,1,NORMAL,Simple,,Plamondon,0,Régulier Payez-Partez,250,S,
U151,-73.63511933,45.50182374,-73.63510516,45.50178387,1,NORMAL,Double,U152,Plamondon,0,Régulier Payez-Partez,250,S,
U152,-73.63511933,45.50182374,-73.63506104,45.50183259,1,NORMAL,Double,U151,Plamondon,0,Régulier Payez-Partez,250,S,
U153,-73.63503034,45.50192258,-73.63501493,45.50188351,1,NORMAL,Double,U154,Plamondon,0,Régulier Payez-Partez,250,S,
U154,-73.63503034,45.50192258,-73.63497694,45.50192719,1,NORMAL,Double,U153,Plamondon,0,Régulier Payez-Partez,250,S,
U156,-73.63486009,45.50226198,-73.63480249,45.50228459,1,NORMAL,Simple,,Appleton,0,Régulier Payez-Partez,250,S,
U157,-73.6347707,45.50237239,-73.63476002,45.50233369,1,NORMAL,Double,U158,Appleton,0,Régulier Payez-Partez,250,S,
U158,-73.6347707,45.50237239,-73.6347187,45.50238327,1,NORMAL,Double,U157,Appleton,0,Régulier Payez-Partez,250,S,
U161,-73.63473547,45.50222041,-73.63477277,45.5022054,1,NORMAL,Double,U162,Appleton,0,Régulier Payez-Partez,250,S,
U162,-73.63473547,45.50222041,-73.63473204,45.50225332,1,NORMAL,Double,U161,Appleton,0,Régulier Payez-Partez,250,S,
U163,-73.63464916,45.50232039,-73.63468917,45.50230285,1,NORMAL,Double,U164,Appleton,0,Régulier Payez-Partez,250,S,
U164,-73.63464916,45.50232039,-73.63464661,45.50235252,1,NORMAL,Double,U163,Appleton,0,Régulier Payez-Partez,250,S,
U168,-73.63409976,45.50126913,-73.63413976,45.50126201,1,NORMAL,Double,U169,Carlton,0,Régulier Payez-Partez,250,S,
U169,-73.63409976,45.50126913,-73.63410245,45.50130322,1,NORMAL,Double,U168,Carlton,0,Régulier Payez-Partez,250,S,
U170,-73.63401762,45.50136035,-73.63406037,45.50134968,1,NORMAL,Double,U171,Carlton,0,Régulier Payez-Partez,250,S,
U171,-73.63401762,45.50136035,-73.63402049,45.50139372,1,NORMAL,Double,U170,Carlton,0,Régulier Payez-Partez,250,S,
U172,-73.6339389,45.50145035,-73.63398217,45.50143604,1,NORMAL,Simple,,Carlton,0,Régulier Payez-Partez,250,S,
U174,-73.63319695,45.5009942,-73.63318965,45.50096029,1,NORMAL,Double,U175,Kent,0,Régulier Payez-Partez,250,S,
U175,-73.63319695,45.5009942,-73.63315239,45.50100144,1,NORMAL,Double,U174,Kent,0,Régulier Payez-Partez,250,S,
U179,-73.63304868,45.50096373,-73.63309328,45.50095493,1,NORMAL,Double,U180,Kent,0,Régulier Payez-Partez,250,S,
U180,-73.63304868,45.50096373,-73.63305586,45.50099625,1,NORMAL,Double,U179,Kent,0,Régulier Payez-Partez,250,S,
U183,-73.6323858,45.50074925,-73.63235895,45.50071714,1,NORMAL,Simple,,Van Horne,0,Régulier Payez-Partez,250,S,
U186,-73.63232555,45.50042368,-73.63238217,45.5004194,1,NORMAL,Double,U187,Van Horne,0,Régulier Payez-Partez,250,S,
U187,-73.63232555,45.50042368,-73.63235396,45.500463,1,NORMAL,Double,U186,Van Horne,0,Régulier Payez-Partez,250,S,
U198,-73.63194429,45.50131189,-73.63191887,45.50126973,1,NORMAL,Double,U199,Van Horne,0,Régulier Payez-Partez,250,S,
U199,-73.63194429,45.50131189,-73.63187439,45.50132181,1,NORMAL,Double,U198,Van Horne,0,Régulier Payez-Partez,250,S,
U202,-73.63195869,45.50095383,-73.63198092,45.50099976,1,NORMAL,Simple,,Van Horne,1,Régulier Payez-Partez,250,S,
U203,-73.6318791,45.50104657,-73.6319451,45.50104178,1,NORMAL,Double,U204,Van Horne,1,Régulier Payez-Partez,250,S,
U204,-73.6318791,45.50104657,-73.63190401,45.50108851,1,NORMAL,Double,U203,Van Horne,1,Régulier Payez-Partez,250,S,
U205,-73.63179955,45.50113818,-73.63186557,45.50113336,1,NORMAL,Double,U206,Van Horne,0,Régulier Payez-Partez,250,S,
U206,-73.63179955,45.50113818,-73.63182485,45.5011809,1,NORMAL,Double,U205,Van Horne,0,Régulier Payez-Partez,250,S,
U207,-73.63175899,45.5011846,-73.63178818,45.50122416,1,NORMAL,Simple,,Van Horne,1,Régulier Payez-Partez,250,S,
U209,-73.63163206,45.50134547,-73.6316882,45.50133952,1,NORMAL,Simple,,Van Horne,0,Régulier Payez-Partez,250,S,
U212,-73.63157019,45.50141643,-73.63158885,45.50145214,1,NORMAL,Simple,,Van Horne,0,Régulier Payez-Partez,250,S,
U213,-73.63149941,45.5014978,-73.63155457,45.5014921,1,NORMAL,Simple,,Van Horne,0,Régulier Payez-Partez,250,S,
U216,-73.6313288,45.5000738,-73.63131994,45.50003626,1,NORMAL,Simple,,Linton,0,Régulier Payez-Partez,250,S,
U217,-73.63128676,45.50012113,-73.63127794,45.50008263,1,NORMAL,Double,U218,Linton,1,Régulier Payez-Partez,250,S,
U218,-73.63128676,45.50012113,-73.63123756,45.5001297,1,NORMAL,Double,U217,Linton,1,Régulier Payez-Partez,250,S,
U219,-73.6312022,45.50021556,-73.63119468,45.50017705,1,NORMAL,Double,U220,Linton,0,Régulier Payez-Partez,250,S,
U220,-73.6312022,45.50021556,-73.6311518,45.50022439,1,NORMAL,Double,U219,Linton,0,Régulier Payez-Partez,250,S,
U222,-73.63097708,45.5005638,-73.63091758,45.50057933,1,NORMAL,Simple,,Linton,0,Régulier Payez-Partez,250,S,
U223,-73.63091029,45.50066499,-73.63088593,45.50062791,1,NORMAL,Double,U224,Linton,0,Régulier Payez-Partez,250,S,
U224,-73.63091029,45.50066499,-73.63085754,45.50067412,1,NORMAL,Double,U223,Linton,0,Régulier Payez-Partez,250,S,
U227,-73.63081361,45.50081745,-73.63077534,45.50080488,1,NORMAL,Simple,,Linton,0,Régulier Payez-Partez,250,S,
U229,-73.63071225,45.50045256,-73.63076486,45.50044587,1,NORMAL,Double,U230,Linton,0,Régulier Payez-Partez,250,S,
U230,-73.63071225,45.50045256,-73.63073599,45.5004907,1,NORMAL,Double,U229,Linton,0,Régulier Payez-Partez,250,S,
U231,-73.6306468,45.50055151,-73.63070534,45.50053973,1,NORMAL,Double,U232,Linton,0,Régulier Payez-Partez,250,S,
U232,-73.6306468,45.50055151,-73.63067756,45.50058335,1,NORMAL,Double,U231,Linton,0,Régulier Payez-Partez,250,S,
U236,-73.63040895,45.49960837,-73.63039091,45.49957208,1,NORMAL,Double,U237,La Peltrie,0,Régulier Payez-Partez,250,S,
U237,-73.63040895,45.49960837,-73.63035074,45.49961642,1,NORMAL,Double,U236,La Peltrie,0,Régulier Payez-Partez,250,S,
U238,-73.6303238,45.49970253,-73.63030791,45.49966369,1,NORMAL,Double,U239,La Peltrie,0,Régulier Payez-Partez,250,S,
U239,-73.6303238,45.49970253,-73.63026673,45.49970913,1,NORMAL,Double,U238,La Peltrie,0,Régulier Payez-Partez,250,S,
U243,-73.63030853,45.49946425,-73.63036464,45.4994569,1,NORMAL,Double,U244,La Peltrie,0,Régulier Payez-Partez,250,S,
U244,-73.63030853,45.49946425,-73.63032346,45.49950234,1,NORMAL,Double,U243,La Peltrie,0,Régulier Payez-Partez,250,S,
U245,-73.63022399,45.49956099,-73.63027659,45.49955407,1,NORMAL,Double,U246,La Peltrie,0,Régulier Payez-Partez,250,S,
U246,-73.63022399,45.49956099,-73.6302389,45.49959899,1,NORMAL,Double,U245,La Peltrie,0,Régulier Payez-Partez,250,S,
U247,-73.63013605,45.49965615,-73.63019561,45.49964676,1,NORMAL,Double,U248,La Peltrie,0,Régulier Payez-Partez,250,S,
U248,-73.63013605,45.49965615,-73.63015122,45.49969575,1,NORMAL,Double,U247,La Peltrie,0,Régulier Payez-Partez,250,S,
U250,-73.62919296,45.49975852,-73.62917789,45.49972399,1,NORMAL,Double,U251,Ellendale,0,Régulier Payez-Partez,250,S,
U251,-73.62919296,45.49975852,-73.62913891,45.49976701,1,NORMAL,Double,U250,Ellendale,0,Régulier Payez-Partez,250,S,
U252,-73.62911043,45.49984928,-73.62909837,45.49981175,1,NORMAL,Double,U253,Ellendale,0,Régulier Payez-Partez,250,S,
U253,-73.62911043,45.49984928,-73.62905783,45.49985649,1,NORMAL,Double,U252,Ellendale,0,Régulier Payez-Partez,250,S,
